station_name X Y Z dish_dia el_low el_high SEFD altitude
A1033 -2040387.2892817229 -4481700.381294077 4042760.0411731503 5.0 15.0 85.0 110.0 5000.0
A1034 -2036320.9407265543 -4481063.395370011 4045529.213876922 5.0 15.0 85.0 110.0 5000.0
A1035 -2032149.054611061 -4485155.875936595 4043110.6001182017 5.0 15.0 85.0 110.0 5000.0
A1036 -2035684.0274591143 -4489214.283943244 4036777.8615590273 5.0 15.0 85.0 110.0 5000.0
A1037 -2038103.7042111917 -4480824.094866508 4044885.2819759636 5.0 15.0 85.0 110.0 5000.0
A1038 -2032111.6971670152 -4485286.10749883 4042985.645484991 5.0 15.0 85.0 110.0 5000.0
A1039 -2041674.5431056863 -4485040.48273064 4038391.3707250636 5.0 15.0 85.0 110.0 5000.0
A1040 -2032752.7903884 -4487696.114300499 4039951.4675368 5.0 15.0 85.0 110.0 5000.0
A1041 -2040514.7246788775 -4481768.013713677 4042621.4447750626 5.0 15.0 85.0 110.0 5000.0
A1042 -2041598.7054914697 -4483403.54641507 4040258.9831305174 5.0 15.0 85.0 110.0 5000.0
A1043 -2037381.3964833831 -4480787.759403922 4045294.3679740783 5.0 15.0 85.0 110.0 5000.0
A1044 -2037984.8743471273 -4480788.822631416 4044985.684608143 5.0 15.0 85.0 110.0 5000.0
A1045 -2040591.8578190731 -4481815.5242013475 4042529.801721159 5.0 15.0 85.0 110.0 5000.0
A1046 -2041670.1385322327 -4485153.581753179 4038268.31687982 5.0 15.0 85.0 110.0 5000.0
A1047 -2032168.7762395246 -4484840.291317411 4043457.860158367 5.0 15.0 85.0 110.0 5000.0
A1048 -2036615.9744349753 -4480847.844370648 4045620.5201804773 5.0 15.0 85.0 110.0 5000.0
A1049 -2032181.3224451651 -4484666.910323371 4043643.704121728 5.0 15.0 85.0 110.0 5000.0
A1050 -2032989.9921944211 -4488065.262791866 4039415.574950218 5.0 15.0 85.0 110.0 5000.0
A1051 -2039911.7441333663 -4487966.487066596 4036033.582621444 5.0 15.0 85.0 110.0 5000.0
A1052 -2041631.7764490375 -4484979.213958074 4038481.1996592456 5.0 15.0 85.0 110.0 5000.0
A1053 -2040411.1216967378 -4487516.906309527 4036280.7982762703 5.0 15.0 85.0 110.0 5000.0
A1054 -2033358.039645406 -4482581.018467541 4045346.845352316 5.0 15.0 85.0 110.0 5000.0
A1055 -2039194.9550175422 -4488479.006582194 4035828.124831403 5.0 15.0 85.0 110.0 5000.0
A1056 -2033593.8708269128 -4488585.921612538 4038527.358766865 5.0 15.0 85.0 110.0 5000.0
A1057 -2035268.6747930772 -4481288.258035877 4045809.1513293646 5.0 15.0 85.0 110.0 5000.0
A1058 -2033606.502916797 -4482329.790141172 4045502.722766549 5.0 15.0 85.0 110.0 5000.0
A1059 -2033341.0272531372 -4482590.817176265 4045345.1187872146 5.0 15.0 85.0 110.0 5000.0
A1060 -2032128.6692586055 -4484769.178571093 4043557.5935251634 5.0 15.0 85.0 110.0 5000.0
A1061 -2032875.1076069477 -4487973.59140031 4039577.712691169 5.0 15.0 85.0 110.0 5000.0
A1062 -2040551.0118449794 -4487398.6295628315 4036342.476392647 5.0 15.0 85.0 110.0 5000.0
A1063 -2032426.350660384 -4487365.803614685 4040492.4696040456 5.0 15.0 85.0 110.0 5000.0
A1064 -2041614.1071208678 -4485638.466471562 4037757.9963213806 5.0 15.0 85.0 110.0 5000.0
A1065 -2038496.8198870393 -4488857.530719052 4035760.9672853816 5.0 15.0 85.0 110.0 5000.0
A1066 -2036741.3192098136 -4480779.928872584 4045632.2132150843 5.0 15.0 85.0 110.0 5000.0
A1067 -2041528.3751013344 -4485891.1955209235 4037521.215115083 5.0 15.0 85.0 110.0 5000.0
A1068 -2040954.6273572457 -4482055.312188498 4042079.6145642223 5.0 15.0 85.0 110.0 5000.0
A1069 -2032407.3925825916 -4483898.10550991 4044379.271746189 5.0 15.0 85.0 110.0 5000.0
A1070 -2036191.2788190397 -4489361.039866062 4036361.254980196 5.0 15.0 85.0 110.0 5000.0
A1071 -2035872.5766977922 -4489357.788255577 4036524.7334276703 5.0 15.0 85.0 110.0 5000.0
A1072 -2040145.9655125432 -4481345.482415717 4043275.819460647 5.0 15.0 85.0 110.0 5000.0
A1073 -2038491.967027768 -4488890.788882904 4035726.5855301814 5.0 15.0 85.0 110.0 5000.0
A1074 -2036965.5329224956 -4480718.433947852 4045585.2418992384 5.0 15.0 85.0 110.0 5000.0
A1075 -2041537.5978053347 -4482872.513956197 4040877.07534295 5.0 15.0 85.0 110.0 5000.0
A1076 -2034143.3807787297 -4481823.736115346 4045788.4674455062 5.0 15.0 85.0 110.0 5000.0
A1077 -2031974.4238352769 -4485022.331062479 4043353.880441619 5.0 15.0 85.0 110.0 5000.0
A1078 -2041757.0020270736 -4483467.143814247 4040105.8345424617 5.0 15.0 85.0 110.0 5000.0
A1079 -2032246.2063489147 -4487136.630871996 4040847.796030263 5.0 15.0 85.0 110.0 5000.0
A1080 -2039736.4974752043 -4488202.7737259315 4035860.2497612773 5.0 15.0 85.0 110.0 5000.0
A1081 -2034865.532225337 -4489231.271709815 4037176.6212890483 5.0 15.0 85.0 110.0 5000.0
A1082 -2034021.4718195829 -4481891.640375693 4045778.147665114 5.0 15.0 85.0 110.0 5000.0
A1083 -2039334.4771630927 -4488483.181280031 4035753.069374329 5.0 15.0 85.0 110.0 5000.0
A1084 -2035972.2119563962 -4489399.483780347 4036428.753660037 5.0 15.0 85.0 110.0 5000.0
A1085 -2034668.6089330576 -4481448.307525736 4045933.99860706 5.0 15.0 85.0 110.0 5000.0
A1086 -2033454.9220185326 -4488608.315003032 4038573.942219993 5.0 15.0 85.0 110.0 5000.0
A1087 -2035571.436619672 -4480995.308263353 4045980.4319081805 5.0 15.0 85.0 110.0 5000.0
A1088 -2040539.1950678225 -4487523.739857929 4036209.156352241 5.0 15.0 85.0 110.0 5000.0
A1089 -2032953.1723780585 -4488198.710714435 4039286.1289863293 5.0 15.0 85.0 110.0 5000.0
A1090 -2039182.191663736 -4488591.351757834 4035709.999534245 5.0 15.0 85.0 110.0 5000.0
A1091 -2039842.0287435406 -4488153.020281132 4035862.1838433975 5.0 15.0 85.0 110.0 5000.0
A1092 -2032321.2408908796 -4487400.404304268 4040508.79513654 5.0 15.0 85.0 110.0 5000.0
A1093 -2041721.732838721 -4485604.65506568 4037741.095153365 5.0 15.0 85.0 110.0 5000.0
A1094 -2038710.1474324837 -4488847.85632497 4035663.673826898 5.0 15.0 85.0 110.0 5000.0
A1095 -2037794.2540154455 -4489193.8063991135 4035741.5471083126 5.0 15.0 85.0 110.0 5000.0
A1096 -2039633.2206059333 -4481009.507716672 4043908.5691085486 5.0 15.0 85.0 110.0 5000.0
A1097 -2041371.7308090047 -4482441.111819191 4041438.7868669564 5.0 15.0 85.0 110.0 5000.0
A1098 -2035459.9676049463 -4481023.4578844225 4046005.163667485 5.0 15.0 85.0 110.0 5000.0
A1099 -2040900.2793884156 -4481383.427367498 4042857.1645693127 5.0 15.0 85.0 110.0 5000.0
A1100 -2041334.5454926703 -4482328.931912602 4041581.9730248624 5.0 15.0 85.0 110.0 5000.0
A1101 -2037201.2380878748 -4489364.631431328 4035850.3419894143 5.0 15.0 85.0 110.0 5000.0
A1102 -2038094.2605542168 -4489135.5122451065 4035655.169437486 5.0 15.0 85.0 110.0 5000.0
A1103 -2040253.4215291766 -4487875.429988612 4035962.13366262 5.0 15.0 85.0 110.0 5000.0
A1104 -2040287.0240810649 -4481312.895299753 4043242.2921605418 5.0 15.0 85.0 110.0 5000.0
A1105 -2034078.409637618 -4481759.641851555 4045896.4336826573 5.0 15.0 85.0 110.0 5000.0
A1106 -2035040.872275014 -4489356.543456229 4036950.0755603537 5.0 15.0 85.0 110.0 5000.0
A1107 -2041342.718723113 -4482310.800166381 4041598.3567296243 5.0 15.0 85.0 110.0 5000.0
A1108 -2038551.3825284578 -4480645.463620687 4044858.630609494 5.0 15.0 85.0 110.0 5000.0
A1109 -2036194.9934495694 -4489474.698713065 4036233.740522585 5.0 15.0 85.0 110.0 5000.0
A1110 -2032655.9823436567 -4483200.330844569 4045025.533155093 5.0 15.0 85.0 110.0 5000.0
A1111 -2041228.1530975327 -4482132.694476474 4041854.3557881857 5.0 15.0 85.0 110.0 5000.0
A1112 -2041916.5732307166 -4483589.764867433 4039887.6713976334 5.0 15.0 85.0 110.0 5000.0
A1113 -2037017.5009367631 -4489430.964532702 4035869.178096829 5.0 15.0 85.0 110.0 5000.0
A1114 -2032689.1546785012 -4483118.988397436 4045097.909884082 5.0 15.0 85.0 110.0 5000.0
A1115 -2038854.700901583 -4480680.001732368 4044665.9865659303 5.0 15.0 85.0 110.0 5000.0
A1116 -2041633.6772312417 -4482736.4153492935 4040980.3495835634 5.0 15.0 85.0 110.0 5000.0
A1117 -2037862.2470699807 -4480550.061106135 4045314.9254950746 5.0 15.0 85.0 110.0 5000.0
A1118 -2041767.026398032 -4485619.505162371 4037701.817759633 5.0 15.0 85.0 110.0 5000.0
A1119 -2031816.354124003 -4485911.831640505 4042447.4636092097 5.0 15.0 85.0 110.0 5000.0
A1120 -2042015.9475265897 -4484400.113367783 4038931.4836227708 5.0 15.0 85.0 110.0 5000.0
A1121 -2040818.0349997242 -4487361.550204721 4036249.000417344 5.0 15.0 85.0 110.0 5000.0
A1122 -2033070.8740297896 -4488458.500899573 4038938.525559979 5.0 15.0 85.0 110.0 5000.0
A1123 -2031956.8436359914 -4484630.286845575 4043804.832558775 5.0 15.0 85.0 110.0 5000.0
A1124 -2042009.9013762996 -4484072.623048184 4039298.9182698573 5.0 15.0 85.0 110.0 5000.0
A1125 -2031819.58613252 -4485364.610194997 4043051.1041550366 5.0 15.0 85.0 110.0 5000.0
A1126 -2032798.3959156107 -4488209.157901385 4039354.9609653144 5.0 15.0 85.0 110.0 5000.0
A1127 -2041672.138742706 -4486011.303000925 4037315.250696413 5.0 15.0 85.0 110.0 5000.0
A1128 -2032080.8211770237 -4484229.296670541 4044186.952637008 5.0 15.0 85.0 110.0 5000.0
A1129 -2033251.2349474581 -4488620.182671252 4038665.0024558203 5.0 15.0 85.0 110.0 5000.0
A1130 -2035291.709070637 -4481016.096458095 4046097.343089586 5.0 15.0 85.0 110.0 5000.0
A1131 -2037719.4995194576 -4480527.272471556 4045416.5051531815 5.0 15.0 85.0 110.0 5000.0
A1132 -2035137.0431805274 -4481081.497836817 4046102.6732022394 5.0 15.0 85.0 110.0 5000.0
A1133 -2040721.8621332874 -4481547.530764106 4042763.775073208 5.0 15.0 85.0 110.0 5000.0
A1134 -2035835.866353749 -4489517.270588473 4036366.926111479 5.0 15.0 85.0 110.0 5000.0
A1135 -2031747.756795991 -4486235.940120628 4042121.579386201 5.0 15.0 85.0 110.0 5000.0
A1136 -2039272.553961614 -4480760.117595725 4044368.573446588 5.0 15.0 85.0 110.0 5000.0
A1137 -2031850.0102679739 -4486438.400824947 4041843.9189439425 5.0 15.0 85.0 110.0 5000.0
A1138 -2036934.1931767098 -4489486.470940519 4035848.9713732544 5.0 15.0 85.0 110.0 5000.0
A1139 -2037356.1804271226 -4480440.441414523 4045695.4809235437 5.0 15.0 85.0 110.0 5000.0
A1140 -2039111.5900034916 -4480687.743678494 4044528.8318579327 5.0 15.0 85.0 110.0 5000.0
A1141 -2040398.0618148118 -4481260.006360217 4043245.3004604117 5.0 15.0 85.0 110.0 5000.0
A1142 -2033855.5922514691 -4481821.4637610195 4045947.957980156 5.0 15.0 85.0 110.0 5000.0
A1143 -2041310.324994519 -4482085.401611574 4041867.0250992305 5.0 15.0 85.0 110.0 5000.0
A1144 -2035695.0015652075 -4489546.9560304135 4036404.706849642 5.0 15.0 85.0 110.0 5000.0
A1145 -2038586.316882204 -4480554.442859372 4044942.9937711246 5.0 15.0 85.0 110.0 5000.0
A1146 -2042091.289442677 -4484383.286649093 4038911.985281217 5.0 15.0 85.0 110.0 5000.0
A1147 -2034057.06749909 -4489155.062489406 4037660.8745893603 5.0 15.0 85.0 110.0 5000.0
A1148 -2033338.1498641178 -4488756.321821596 4038467.210459929 5.0 15.0 85.0 110.0 5000.0
A1149 -2041683.2819215995 -4486150.656991263 4037155.180470862 5.0 15.0 85.0 110.0 5000.0
A1150 -2041320.952073252 -4486811.445957892 4036604.20293592 5.0 15.0 85.0 110.0 5000.0
A1151 -2040773.6337522622 -4481508.029200376 4042781.9973447532 5.0 15.0 85.0 110.0 5000.0
A1152 -2039035.1103435443 -4488862.329649557 4035483.467560719 5.0 15.0 85.0 110.0 5000.0
A1153 -2031721.9936820085 -4485464.294828814 4042993.347122455 5.0 15.0 85.0 110.0 5000.0
A1154 -2032454.7584816974 -4483302.227976759 4045022.2831498766 5.0 15.0 85.0 110.0 5000.0
A1155 -2032686.9042823669 -4488231.878643477 4039387.324634071 5.0 15.0 85.0 110.0 5000.0
A1156 -2032349.9378820895 -4487820.883498455 4040022.1700716387 5.0 15.0 85.0 110.0 5000.0
A1157 -2034369.5244390313 -4489309.294738593 4037339.8877937943 5.0 15.0 85.0 110.0 5000.0
A1158 -2040688.3468088808 -4481388.093896195 4042958.2776784864 5.0 15.0 85.0 110.0 5000.0
A1159 -2040927.8132645239 -4487403.375815082 4036147.631489658 5.0 15.0 85.0 110.0 5000.0
A1160 -2031734.1285530736 -4486373.50419766 4041978.537767171 5.0 15.0 85.0 110.0 5000.0
A1161 -2041996.159005899 -4483265.169337761 4040212.050884318 5.0 15.0 85.0 110.0 5000.0
A1162 -2042114.10279948 -4483820.231929657 4039528.727113678 5.0 15.0 85.0 110.0 5000.0
A1163 -2031925.2586241786 -4487101.887792571 4041059.6010272023 5.0 15.0 85.0 110.0 5000.0
A1164 -2037197.1160502778 -4489531.985821814 4035666.8587861685 5.0 15.0 85.0 110.0 5000.0
A1165 -2042017.7252704734 -4484786.467749968 4038500.493653211 5.0 15.0 85.0 110.0 5000.0
A1166 -2041753.3668520888 -4482624.036571123 4041043.730996571 5.0 15.0 85.0 110.0 5000.0
A1167 -2033227.551776189 -4482289.994749862 4045754.0666759014 5.0 15.0 85.0 110.0 5000.0
A1168 -2033380.7310557931 -4488865.720894422 4038317.8892436842 5.0 15.0 85.0 110.0 5000.0
A1169 -2032807.2927204745 -4488418.553036408 4039118.564304959 5.0 15.0 85.0 110.0 5000.0
A1170 -2033077.0276592053 -4482428.719816928 4045677.492636427 5.0 15.0 85.0 110.0 5000.0
A1171 -2032845.0875964565 -4482680.631417597 4045514.451243383 5.0 15.0 85.0 110.0 5000.0
A1172 -2036400.1109057707 -4489638.67007278 4035948.5129523207 5.0 15.0 85.0 110.0 5000.0
A1173 -2041792.8327887752 -4486103.138042615 4037152.5076950598 5.0 15.0 85.0 110.0 5000.0
A1174 -2040960.0019238812 -4480951.299818834 4043307.7834069417 5.0 15.0 85.0 110.0 5000.0
A1175 -2042080.3079060724 -4483427.975478153 4039985.2274175766 5.0 15.0 85.0 110.0 5000.0
A1176 -2042125.8722037887 -4483635.714870302 4039730.55434012 5.0 15.0 85.0 110.0 5000.0
A1177 -2034126.3703816358 -4481504.649698793 4046157.8734273016 5.0 15.0 85.0 110.0 5000.0
A1178 -2033005.6278194175 -4482473.733782055 4045663.638116583 5.0 15.0 85.0 110.0 5000.0
A1179 -2033993.5500776842 -4481596.390733498 4046126.4192544455 5.0 15.0 85.0 110.0 5000.0
A1180 -2031636.148603456 -4485983.766117324 4042464.157219282 5.0 15.0 85.0 110.0 5000.0
A1181 -2033169.3700479323 -4482293.703343241 4045782.0721623152 5.0 15.0 85.0 110.0 5000.0
A1182 -2031794.2020351705 -4486879.924680074 4041374.914506709 5.0 15.0 85.0 110.0 5000.0
A1183 -2032406.9058609877 -4483228.590547261 4045130.9164579893 5.0 15.0 85.0 110.0 5000.0
A1184 -2041732.9500628212 -4482563.503546435 4041121.540741725 5.0 15.0 85.0 110.0 5000.0
A1185 -2041743.7833159023 -4486280.55919345 4036979.7999366545 5.0 15.0 85.0 110.0 5000.0
A1186 -2039212.7463190004 -4480567.383590991 4044610.7424894786 5.0 15.0 85.0 110.0 5000.0
A1187 -2032738.2961907417 -4488443.917367342 4039126.0405780184 5.0 15.0 85.0 110.0 5000.0
A1188 -2041372.1178825246 -4486952.547572164 4036422.2634199797 5.0 15.0 85.0 110.0 5000.0
A1189 -2033899.165371827 -4489235.442388773 4037648.8743154835 5.0 15.0 85.0 110.0 5000.0
A1190 -2036482.9281981674 -4480435.6590884505 4046139.5200364524 5.0 15.0 85.0 110.0 5000.0
A1191 -2035842.112795847 -4480616.92987818 4046261.3820760623 5.0 15.0 85.0 110.0 5000.0
A1192 -2042085.7984023457 -4483196.219509768 4040245.0696022497 5.0 15.0 85.0 110.0 5000.0
A1193 -2031802.928753301 -4484388.541611697 4044158.1841043113 5.0 15.0 85.0 110.0 5000.0
A1194 -2042252.9224060667 -4484153.29418089 4039085.844081209 5.0 15.0 85.0 110.0 5000.0
A1195 -2042004.7923105021 -4482936.691454729 4040570.4317760514 5.0 15.0 85.0 110.0 5000.0
A1196 -2031835.2083184144 -4484264.126681321 4044280.2613300295 5.0 15.0 85.0 110.0 5000.0
A1197 -2034189.661149572 -4481385.939574852 4046257.2753297533 5.0 15.0 85.0 110.0 5000.0
A1198 -2032030.8485088397 -4487602.916156854 4040438.1167869302 5.0 15.0 85.0 110.0 5000.0
A1199 -2041782.21043449 -4482525.360861503 4041139.0783283985 5.0 15.0 85.0 110.0 5000.0
A1200 -2031776.0622975498 -4484390.05929145 4044170.625132953 5.0 15.0 85.0 110.0 5000.0
A1201 -2040900.2793884156 -4481383.427367498 4042857.1645693127 5.0 15.0 85.0 110.0 5000.0
A1202 -2034812.4213424802 -4481011.983958129 4046347.441795235 5.0 15.0 85.0 110.0 5000.0
A1203 -2033646.8032976768 -4489153.93013667 4037864.695423791 5.0 15.0 85.0 110.0 5000.0
A1204 -2038312.786910919 -4480342.450512521 4045319.8474336546 5.0 15.0 85.0 110.0 5000.0
A1205 -2038895.1209983202 -4489095.666537151 4035296.406813782 5.0 15.0 85.0 110.0 5000.0
A1206 -2035661.285577848 -4480628.300002163 4046339.245008069 5.0 15.0 85.0 110.0 5000.0
A1207 -2041516.269399143 -4486822.614816777 4036493.3209044626 5.0 15.0 85.0 110.0 5000.0
A1208 -2031871.6113420604 -4487343.736008381 4040815.3088138523 5.0 15.0 85.0 110.0 5000.0
A1209 -2039712.504003557 -4488652.256591282 4035374.311087405 5.0 15.0 85.0 110.0 5000.0
A1210 -2035441.422092605 -4480699.0187042225 4046371.815023509 5.0 15.0 85.0 110.0 5000.0
A1211 -2034686.3356247763 -4481052.4990150435 4046368.353073081 5.0 15.0 85.0 110.0 5000.0
A1212 -2042015.7736662177 -4485865.501215687 4037302.9155144542 5.0 15.0 85.0 110.0 5000.0
A1213 -2040996.4298936457 -4487548.53877129 4035952.0733250636 5.0 15.0 85.0 110.0 5000.0
A1214 -2034367.9697331144 -4481227.421620323 4046340.469932439 5.0 15.0 85.0 110.0 5000.0
A1215 -2031638.3954205506 -4486753.8488265015 4041609.9987910134 5.0 15.0 85.0 110.0 5000.0
A1216 -2037684.2458970856 -4489569.083315656 4035380.9390148367 5.0 15.0 85.0 110.0 5000.0
A1217 -2031673.4111800438 -4484582.028041171 4044008.3786713495 5.0 15.0 85.0 110.0 5000.0
A1218 -2038068.0355743873 -4489464.162404889 4035303.549021782 5.0 15.0 85.0 110.0 5000.0
A1219 -2042295.6446591266 -4484820.015006002 4038322.9122382323 5.0 15.0 85.0 110.0 5000.0
A1220 -2041818.936509476 -4486363.806809371 4036849.5191423576 5.0 15.0 85.0 110.0 5000.0
A1221 -2041826.10810012 -4482397.538675831 4041261.658482801 5.0 15.0 85.0 110.0 5000.0
A1222 -2033423.0342033878 -4481900.35725 4046095.361090013 5.0 15.0 85.0 110.0 5000.0
A1223 -2031494.643954861 -4485561.683798013 4043005.349565603 5.0 15.0 85.0 110.0 5000.0
A1224 -2039641.6294722727 -4488734.850613182 4035318.4791710544 5.0 15.0 85.0 110.0 5000.0
A1225 -2031976.4929085039 -4483744.507710329 4044783.7302878858 5.0 15.0 85.0 110.0 5000.0
A1226 -2037688.3531394016 -4480211.890336115 4045781.7541871876 5.0 15.0 85.0 110.0 5000.0
A1227 -2036255.7668340579 -4480399.257453837 4046293.4140267414 5.0 15.0 85.0 110.0 5000.0
A1228 -2041452.5545533244 -4487018.714109697 4036308.811549274 5.0 15.0 85.0 110.0 5000.0
A1229 -2041538.7388395148 -4486890.7840837855 4036406.582191504 5.0 15.0 85.0 110.0 5000.0
A1230 -2040162.4115981902 -4488381.140718752 4035449.496736966 5.0 15.0 85.0 110.0 5000.0
A1231 -2031528.983223587 -4485091.557522324 4043511.1303684986 5.0 15.0 85.0 110.0 5000.0
A1232 -2031517.2550018383 -4486360.309051951 4042109.538477613 5.0 15.0 85.0 110.0 5000.0
A1233 -2031622.6142783281 -4484613.761725789 4043998.6518408866 5.0 15.0 85.0 110.0 5000.0
A1234 -2040580.2008952023 -4488042.728932515 4035612.44361434 5.0 15.0 85.0 110.0 5000.0
A1235 -2039225.0651681304 -4480439.343868946 4044745.994279388 5.0 15.0 85.0 110.0 5000.0
A1236 -2039098.4823455329 -4489081.750898909 4035207.1974741705 5.0 15.0 85.0 110.0 5000.0
A1237 -2031865.7363612368 -4487576.3796256585 4040555.9711351926 5.0 15.0 85.0 110.0 5000.0
A1238 -2037533.9551254024 -4489655.732564644 4035360.088199591 5.0 15.0 85.0 110.0 5000.0
A1239 -2033394.0270357672 -4489121.055579128 4038037.062149063 5.0 15.0 85.0 110.0 5000.0
A1240 -2041640.9704638885 -4482024.395988494 4041769.1581793563 5.0 15.0 85.0 110.0 5000.0
A1241 -2032667.7214163055 -4482726.391831453 4045559.7617620267 5.0 15.0 85.0 110.0 5000.0
A1242 -2031457.9956043607 -4485961.250978557 4042584.247664794 5.0 15.0 85.0 110.0 5000.0
A1243 -2031440.839826172 -4485408.139728977 4043203.8077468243 5.0 15.0 85.0 110.0 5000.0
A1244 -2040647.9117716828 -4481063.262474504 4043337.511979489 5.0 15.0 85.0 110.0 5000.0
A1245 -2039219.3483433193 -4480408.677086272 4044783.7193435705 5.0 15.0 85.0 110.0 5000.0
A1246 -2032272.4636854972 -4483126.860009107 4045319.18609816 5.0 15.0 85.0 110.0 5000.0
A1247 -2041761.4062371731 -4486608.662129592 4036607.008321847 5.0 15.0 85.0 110.0 5000.0
A1248 -2031506.9959106308 -4486564.241859123 4041888.2813380663 5.0 15.0 85.0 110.0 5000.0
A1249 -2033008.9274603245 -4482212.180773165 4045964.818136557 5.0 15.0 85.0 110.0 5000.0
A1250 -2034758.75314633 -4489702.303935956 4036720.250155035 5.0 15.0 85.0 110.0 5000.0
A1251 -2039980.6018827884 -4480665.025694109 4044116.953056967 5.0 15.0 85.0 110.0 5000.0
A1252 -2034969.023309897 -4489748.024245875 4036558.4659378035 5.0 15.0 85.0 110.0 5000.0
A1253 -2039963.7994020632 -4480650.626076194 4044141.4558857237 5.0 15.0 85.0 110.0 5000.0
A1254 -2037610.2715641658 -4489671.545148619 4035304.432623856 5.0 15.0 85.0 110.0 5000.0
A1255 -2042408.8364314162 -4484543.053736385 4038573.821036122 5.0 15.0 85.0 110.0 5000.0
A1256 -2034815.9993294652 -4489729.594707971 4036659.7732542558 5.0 15.0 85.0 110.0 5000.0
A1257 -2036005.6254642482 -4489864.885872759 4035897.0342188305 5.0 15.0 85.0 110.0 5000.0
A1258 -2042284.2092130417 -4483216.903129584 4040120.288080941 5.0 15.0 85.0 110.0 5000.0
A1259 -2040381.2033389427 -4488293.965341979 4035435.941522037 5.0 15.0 85.0 110.0 5000.0
A1260 -2031396.30695798 -4485911.934948212 4042672.487345916 5.0 15.0 85.0 110.0 5000.0
A1261 -2041245.494593647 -4481473.858320828 4042579.5980384164 5.0 15.0 85.0 110.0 5000.0
A1262 -2039579.68900547 -4488879.992066367 4035188.8864810118 5.0 15.0 85.0 110.0 5000.0
A1263 -2037419.283510177 -4480173.715671688 4045958.8761926317 5.0 15.0 85.0 110.0 5000.0
A1264 -2035855.2593202167 -4489881.957247198 4035954.6092452584 5.0 15.0 85.0 110.0 5000.0
A1265 -2034361.1759383136 -4489637.546901351 4037002.694252802 5.0 15.0 85.0 110.0 5000.0
A1266 -2033670.3929240745 -4481566.769452436 4046335.1489496087 5.0 15.0 85.0 110.0 5000.0
A1267 -2042169.2064682322 -4485873.93029312 4037215.9858112917 5.0 15.0 85.0 110.0 5000.0
A1268 -2031408.3647399931 -4485158.725313085 4043501.149404467 5.0 15.0 85.0 110.0 5000.0
A1269 -2040825.8428669372 -4487927.673931204 4035616.3061349755 5.0 15.0 85.0 110.0 5000.0
A1270 -2038109.5714085717 -4489577.391570598 4035155.722069034 5.0 15.0 85.0 110.0 5000.0
A1271 -2042425.0308921186 -4483665.391207972 4039544.1206282806 5.0 15.0 85.0 110.0 5000.0
A1272 -2032066.4403442533 -4488046.359021277 4039921.6570783006 5.0 15.0 85.0 110.0 5000.0
A1273 -2031973.8466142348 -4487913.333088657 4040124.1764410557 5.0 15.0 85.0 110.0 5000.0
A1274 -2031763.4325919666 -4487615.884131961 4040568.480711533 5.0 15.0 85.0 110.0 5000.0
A1275 -2034628.7525693097 -4489743.934946511 4036745.670699735 5.0 15.0 85.0 110.0 5000.0
A1276 -2036475.7200120017 -4489908.318610219 4035612.027265184 5.0 15.0 85.0 110.0 5000.0
A1277 -2034061.1226025429 -4489564.686781124 4037215.4584713606 5.0 15.0 85.0 110.0 5000.0
A1278 -2036601.4712021959 -4489905.560377671 4035552.1914754347 5.0 15.0 85.0 110.0 5000.0
A1279 -2037211.150187541 -4480121.09017338 4046121.804025865 5.0 15.0 85.0 110.0 5000.0
A1280 -2033729.1529361473 -4481471.601244611 4046409.730980686 5.0 15.0 85.0 110.0 5000.0
A1281 -2042374.1651991622 -4483279.323689934 4040003.4624158633 5.0 15.0 85.0 110.0 5000.0
A1282 -2039993.0944808137 -4488668.048840348 4035215.186441406 5.0 15.0 85.0 110.0 5000.0
A1283 -2031829.1397591152 -4483701.929942518 4044910.1753702722 5.0 15.0 85.0 110.0 5000.0
A1284 -2042476.1047641046 -4484803.561607821 4038250.0936327083 5.0 15.0 85.0 110.0 5000.0
A1285 -2031867.1404598125 -4483618.602698279 4044983.0426347 5.0 15.0 85.0 110.0 5000.0
A1286 -2036787.8612566313 -4480181.917964747 4046267.0870032846 5.0 15.0 85.0 110.0 5000.0
A1287 -2037838.8205592064 -4480110.884286564 4045818.298517453 5.0 15.0 85.0 110.0 5000.0
A1288 -2042353.9583438877 -4485447.060900989 4037597.2631356507 5.0 15.0 85.0 110.0 5000.0
A1289 -2042063.59441369 -4482439.105504747 4041095.0892660967 5.0 15.0 85.0 110.0 5000.0
A1290 -2031315.7449694455 -4485791.43371848 4042848.200291046 5.0 15.0 85.0 110.0 5000.0
A1291 -2031599.8444566743 -4487292.896657019 4041020.0715572042 5.0 15.0 85.0 110.0 5000.0
A1292 -2037249.5488568924 -4489838.52661075 4035301.052537654 5.0 15.0 85.0 110.0 5000.0
A1293 -2040228.4778210726 -4488510.726191212 4035271.3048184235 5.0 15.0 85.0 110.0 5000.0
A1294 -2035294.1679807606 -4480571.477071856 4046588.535702215 5.0 15.0 85.0 110.0 5000.0
A1295 -2036100.2615362324 -4489954.232085994 4035750.57474613 5.0 15.0 85.0 110.0 5000.0
A1296 -2042452.307883825 -4485228.051922762 4037790.43502039 5.0 15.0 85.0 110.0 5000.0
A1297 -2032333.5788874966 -4482829.603919117 4045623.069668741 5.0 15.0 85.0 110.0 5000.0
A1298 -2040042.035082785 -4480560.587009928 4044202.557914324 5.0 15.0 85.0 110.0 5000.0
